Species,Sector,Region,Fuel,2014_Proportion
ALK4_hexanes,ALK4_hexanes_nrtr,JPN,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,ANZ,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,EUR,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,ROE,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,RUS,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,ASI,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,CHN,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,IND,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,BRA,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,AFR,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,MES,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,LAM,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,REA,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,KOR,process,0.0
ALK4_hexanes,ALK4_hexanes_nrtr,IDZ,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,USA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,CAN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,MEX,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,JPN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,ANZ,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,EUR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,ROE,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,RUS,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,ASI,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,CHN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,IND,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,BRA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,AFR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,MES,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,LAM,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,REA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,KOR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcoo,IDZ,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,USA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,CAN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,MEX,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,JPN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,ANZ,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,EUR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,ROE,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,RUS,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,ASI,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,CHN,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,IND,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,BRA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,AFR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,MES,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,LAM,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,REA,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,KOR,process,0.0
ALK4_hexanes,ALK4_hexanes_rcor,IDZ,process,0.0
ALK4_hexanes,ALK4_hexanes_shp,USA,process,0.25269117424335985
ALK4_hexanes,ALK4_hexanes_shp,CAN,process,0.12132582134202631
ALK4_hexanes,ALK4_hexanes_shp,MEX,process,0.2169258471371455
ALK4_hexanes,ALK4_hexanes_shp,JPN,process,0.5009866366196654
ALK4_hexanes,ALK4_hexanes_shp,ANZ,process,0.09133786589822307
ALK4_hexanes,ALK4_hexanes_shp,EUR,process,0.453520785519759
ALK4_hexanes,ALK4_hexanes_shp,ROE,process,0.82438507335489
ALK4_hexanes,ALK4_hexanes_shp,RUS,process,0.5992248188885346
ALK4_hexanes,ALK4_hexanes_shp,ASI,process,0.5614531465699693
ALK4_hexanes,ALK4_hexanes_shp,CHN,process,0.6845326110892828
ALK4_hexanes,ALK4_hexanes_shp,IND,process,0.6896076243912606
ALK4_hexanes,ALK4_hexanes_shp,BRA,process,0.5644874393928561
ALK4_hexanes,ALK4_hexanes_shp,AFR,process,0.8417003021637178
ALK4_hexanes,ALK4_hexanes_shp,MES,process,0.9758792384331463
ALK4_hexanes,ALK4_hexanes_shp,LAM,process,0.73055793955674
ALK4_hexanes,ALK4_hexanes_shp,REA,process,0.6702315237159525
ALK4_hexanes,ALK4_hexanes_shp,KOR,process,0.6721554392739146
ALK4_hexanes,ALK4_hexanes_shp,IDZ,process,0.7206525160699129
ALK4_hexanes,ALK4_hexanes_slv,USA,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,CAN,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,MEX,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,JPN,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,ANZ,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,EUR,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,ROE,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,RUS,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,ASI,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,CHN,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,IND,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,BRA,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,AFR,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,MES,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,LAM,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,REA,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,KOR,process,1.0
ALK4_hexanes,ALK4_hexanes_slv,IDZ,process,1.0
ALK4_hexanes,ALK4_hexanes_road,USA,process,0.0
ALK4_hexanes,ALK4_hexanes_road,CAN,process,0.0
ALK4_hexanes,ALK4_hexanes_road,MEX,process,0.0
ALK4_hexanes,ALK4_hexanes_road,JPN,process,0.0
ALK4_hexanes,ALK4_hexanes_road,ANZ,process,0.0
ALK4_hexanes,ALK4_hexanes_road,EUR,process,0.0
ALK4_hexanes,ALK4_hexanes_road,ROE,process,0.0
ALK4_hexanes,ALK4_hexanes_road,RUS,process,0.0
ALK4_hexanes,ALK4_hexanes_road,ASI,process,0.0
ALK4_hexanes,ALK4_hexanes_road,CHN,process,0.0
ALK4_hexanes,ALK4_hexanes_road,IND,process,0.0
ALK4_hexanes,ALK4_hexanes_road,BRA,process,0.0
ALK4_hexanes,ALK4_hexanes_road,AFR,process,0.0
ALK4_hexanes,ALK4_hexanes_road,MES,process,0.0
ALK4_hexanes,ALK4_hexanes_road,LAM,process,0.0
ALK4_hexanes,ALK4_hexanes_road,REA,process,0.0
ALK4_hexanes,ALK4_hexanes_road,KOR,process,0.0
ALK4_hexanes,ALK4_hexanes_road,IDZ,process,0.0
ALK4_hexanes,ALK4_hexanes_wst,USA,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,CAN,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,MEX,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,JPN,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,ANZ,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,EUR,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,ROE,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,RUS,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,ASI,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,CHN,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,IND,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,BRA,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,AFR,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,MES,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,LAM,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,REA,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,KOR,process,1.0
ALK4_hexanes,ALK4_hexanes_wst,IDZ,process,1.0
ALK4_pentanes,ALK4_pentanes_agr,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_agr,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoc,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_ene,USA,process,0.991251131419221
ALK4_pentanes,ALK4_pentanes_ene,CAN,process,0.9603126249069514
ALK4_pentanes,ALK4_pentanes_ene,MEX,process,0.9696796192120544
ALK4_pentanes,ALK4_pentanes_ene,JPN,process,0.8529192615213764
ALK4_pentanes,ALK4_pentanes_ene,ANZ,process,0.9538306160069259
ALK4_pentanes,ALK4_pentanes_ene,EUR,process,0.9507711454863397
ALK4_pentanes,ALK4_pentanes_ene,ROE,process,0.9457249451118169
ALK4_pentanes,ALK4_pentanes_ene,RUS,process,0.9257187431544343
ALK4_pentanes,ALK4_pentanes_ene,ASI,process,0.9733057317061965
ALK4_pentanes,ALK4_pentanes_ene,CHN,process,0.998070409536261
ALK4_pentanes,ALK4_pentanes_ene,IND,process,0.9732339950696066
ALK4_pentanes,ALK4_pentanes_ene,BRA,process,0.9960892456696927
ALK4_pentanes,ALK4_pentanes_ene,AFR,process,0.9994242630024677
ALK4_pentanes,ALK4_pentanes_ene,MES,process,0.9930527590146314
ALK4_pentanes,ALK4_pentanes_ene,LAM,process,0.994832744358011
ALK4_pentanes,ALK4_pentanes_ene,REA,process,0.991354281748866
ALK4_pentanes,ALK4_pentanes_ene,KOR,process,0.9516829566075288
ALK4_pentanes,ALK4_pentanes_ene,IDZ,process,0.9868427304893482
ALK4_pentanes,ALK4_pentanes_ind,USA,process,0.7642447358249449
ALK4_pentanes,ALK4_pentanes_ind,CAN,process,0.4320667848143904
ALK4_pentanes,ALK4_pentanes_ind,MEX,process,0.5574779297188168
ALK4_pentanes,ALK4_pentanes_ind,JPN,process,0.5988001437547323
ALK4_pentanes,ALK4_pentanes_ind,ANZ,process,0.5312956212202807
ALK4_pentanes,ALK4_pentanes_ind,EUR,process,0.8431962931995434
ALK4_pentanes,ALK4_pentanes_ind,ROE,process,0.5126031506227106
ALK4_pentanes,ALK4_pentanes_ind,RUS,process,0.4885901770362914
ALK4_pentanes,ALK4_pentanes_ind,ASI,process,0.6333835974925343
ALK4_pentanes,ALK4_pentanes_ind,CHN,process,0.36076372231409437
ALK4_pentanes,ALK4_pentanes_ind,IND,process,0.1966773176158134
ALK4_pentanes,ALK4_pentanes_ind,BRA,process,0.2124187430185794
ALK4_pentanes,ALK4_pentanes_ind,AFR,process,0.16020627214301558
ALK4_pentanes,ALK4_pentanes_ind,MES,process,0.4653464876686326
ALK4_pentanes,ALK4_pentanes_ind,LAM,process,0.34875679764985795
ALK4_pentanes,ALK4_pentanes_ind,REA,process,0.06924151076861397
ALK4_pentanes,ALK4_pentanes_ind,KOR,process,0.9575153160624835
ALK4_pentanes,ALK4_pentanes_ind,IDZ,process,0.377590103537322
ALK4_pentanes,ALK4_pentanes_nrtr,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_nrtr,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcoo,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_rcor,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_shp,USA,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,CAN,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,MEX,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,JPN,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,ANZ,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,EUR,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,ROE,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,RUS,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,ASI,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,CHN,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,IND,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,BRA,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,AFR,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,MES,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,LAM,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,REA,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,KOR,process,1.0
ALK4_pentanes,ALK4_pentanes_shp,IDZ,process,1.0
ALK4_pentanes,ALK4_pentanes_slv,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_slv,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_road,USA,process,0.0
ALK4_pentanes,ALK4_pentanes_road,CAN,process,0.0
ALK4_pentanes,ALK4_pentanes_road,MEX,process,0.0
ALK4_pentanes,ALK4_pentanes_road,JPN,process,0.0
ALK4_pentanes,ALK4_pentanes_road,ANZ,process,0.0
ALK4_pentanes,ALK4_pentanes_road,EUR,process,0.0
ALK4_pentanes,ALK4_pentanes_road,ROE,process,0.0
ALK4_pentanes,ALK4_pentanes_road,RUS,process,0.0
ALK4_pentanes,ALK4_pentanes_road,ASI,process,0.0
ALK4_pentanes,ALK4_pentanes_road,CHN,process,0.0
ALK4_pentanes,ALK4_pentanes_road,IND,process,0.0
ALK4_pentanes,ALK4_pentanes_road,BRA,process,0.0
ALK4_pentanes,ALK4_pentanes_road,AFR,process,0.0
ALK4_pentanes,ALK4_pentanes_road,MES,process,0.0
ALK4_pentanes,ALK4_pentanes_road,LAM,process,0.0
ALK4_pentanes,ALK4_pentanes_road,REA,process,0.0
ALK4_pentanes,ALK4_pentanes_road,KOR,process,0.0
ALK4_pentanes,ALK4_pentanes_road,IDZ,process,0.0
ALK4_pentanes,ALK4_pentanes_wst,USA,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,CAN,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,MEX,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,JPN,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,ANZ,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,EUR,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,ROE,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,RUS,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,ASI,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,CHN,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,IND,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,BRA,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,AFR,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,MES,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,LAM,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,REA,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,KOR,process,1.0
ALK4_pentanes,ALK4_pentanes_wst,IDZ,process,1.0
BC,BC_agr,USA,process,0.0
BC,BC_agr,CAN,process,0.0
BC,BC_agr,MEX,process,0.0
BC,BC_agr,JPN,process,0.0
BC,BC_agr,ANZ,process,0.0
BC,BC_agr,EUR,process,0.0
BC,BC_agr,ROE,process,0.0
BC,BC_agr,RUS,process,0.0
BC,BC_agr,ASI,process,0.0
BC,BC_agr,CHN,process,0.0
BC,BC_agr,IND,process,0.0
BC,BC_agr,BRA,process,0.0
BC,BC_agr,AFR,process,0.0
BC,BC_agr,MES,process,0.0
BC,BC_agr,LAM,process,0.0
BC,BC_agr,REA,process,0.0
BC,BC_agr,KOR,process,0.0
BC,BC_agr,IDZ,process,0.0
BC,BC_rcoc,USA,process,0.0
BC,BC_rcoc,CAN,process,0.0
BC,BC_rcoc,MEX,process,0.0
BC,BC_rcoc,JPN,process,0.0
BC,BC_rcoc,ANZ,process,0.0
BC,BC_rcoc,EUR,process,0.0
BC,BC_rcoc,ROE,process,0.0
BC,BC_rcoc,RUS,process,0.0
BC,BC_rcoc,ASI,process,0.0
BC,BC_rcoc,CHN,process,0.0
BC,BC_rcoc,IND,process,0.0
BC,BC_rcoc,BRA,process,0.0
BC,BC_rcoc,AFR,process,0.0
BC,BC_rcoc,MES,process,0.0
BC,BC_rcoc,LAM,process,0.0
BC,BC_rcoc,REA,process,0.0
BC,BC_rcoc,KOR,process,0.0
BC,BC_rcoc,IDZ,process,0.0
BC,BC_ene,USA,process,0.3716814823381211
BC,BC_ene,CAN,process,0.611773047023305
BC,BC_ene,MEX,process,0.24245957763848305
BC,BC_ene,JPN,process,0.8278157292349552
BC,BC_ene,ANZ,process,0.732439244228172
BC,BC_ene,EUR,process,0.6451950864408708
BC,BC_ene,ROE,process,0.8526199303822238
BC,BC_ene,RUS,process,0.9202603779090126
BC,BC_ene,ASI,process,0.8133606355200725
BC,BC_ene,CHN,process,0.9957171728846113
BC,BC_ene,IND,process,0.06682879932402017
BC,BC_ene,BRA,process,0.742508505638874
BC,BC_ene,AFR,process,0.8905698366622801
BC,BC_ene,MES,process,0.85002836226211
BC,BC_ene,LAM,process,0.5302806337551083
BC,BC_ene,REA,process,0.8091620721272476
BC,BC_ene,KOR,process,0.16196367731859523
BC,BC_ene,IDZ,process,0.8798360546840983
BC,BC_ind,USA,process,0.0
BC,BC_ind,CAN,process,0.0
BC,BC_ind,MEX,process,0.0
BC,BC_ind,JPN,process,0.0
BC,BC_ind,ANZ,process,0.0
BC,BC_ind,EUR,process,0.0
BC,BC_ind,ROE,process,0.0
BC,BC_ind,RUS,process,0.0
BC,BC_ind,ASI,process,0.0
BC,BC_ind,CHN,process,0.0
BC,BC_ind,IND,process,0.0
BC,BC_ind,BRA,process,0.0
BC,BC_ind,AFR,process,0.0
BC,BC_ind,MES,process,0.0
BC,BC_ind,LAM,process,0.0
BC,BC_ind,REA,process,0.0
BC,BC_ind,KOR,process,0.0
BC,BC_ind,IDZ,process,0.0
BC,BC_nrtr,USA,process,0.0
BC,BC_nrtr,CAN,process,0.0
BC,BC_nrtr,MEX,process,0.0
BC,BC_nrtr,JPN,process,0.0
BC,BC_nrtr,ANZ,process,0.0
BC,BC_nrtr,EUR,process,0.0
BC,BC_nrtr,ROE,process,0.0
BC,BC_nrtr,RUS,process,0.0
BC,BC_nrtr,ASI,process,0.0
BC,BC_nrtr,CHN,process,0.0
BC,BC_nrtr,IND,process,0.0
BC,BC_nrtr,BRA,process,0.0
BC,BC_nrtr,AFR,process,0.0
BC,BC_nrtr,MES,process,0.0
BC,BC_nrtr,LAM,process,0.0
BC,BC_nrtr,REA,process,0.0
BC,BC_nrtr,KOR,process,0.0
BC,BC_nrtr,IDZ,process,0.0
BC,BC_rcoo,USA,process,0.0
BC,BC_rcoo,CAN,process,0.0
BC,BC_rcoo,MEX,process,0.0
BC,BC_rcoo,JPN,process,0.0
BC,BC_rcoo,ANZ,process,0.0
BC,BC_rcoo,EUR,process,0.0
BC,BC_rcoo,ROE,process,0.0
BC,BC_rcoo,RUS,process,0.0
BC,BC_rcoo,ASI,process,0.0
BC,BC_rcoo,CHN,process,0.0
BC,BC_rcoo,IND,process,0.0
BC,BC_rcoo,BRA,process,0.0
BC,BC_rcoo,AFR,process,0.0
BC,BC_rcoo,MES,process,0.0
BC,BC_rcoo,LAM,process,0.0
BC,BC_rcoo,REA,process,0.0
BC,BC_rcoo,KOR,process,0.0
BC,BC_rcoo,IDZ,process,0.0
BC,BC_rcor,USA,process,0.0
BC,BC_rcor,CAN,process,0.0
BC,BC_rcor,MEX,process,0.0
BC,BC_rcor,JPN,process,0.0
BC,BC_rcor,ANZ,process,0.0
BC,BC_rcor,EUR,process,0.0
BC,BC_rcor,ROE,process,0.0
BC,BC_rcor,RUS,process,0.0
BC,BC_rcor,ASI,process,0.0
BC,BC_rcor,CHN,process,0.0
BC,BC_rcor,IND,process,0.0
BC,BC_rcor,BRA,process,0.0
BC,BC_rcor,AFR,process,0.0
BC,BC_rcor,MES,process,0.0
BC,BC_rcor,LAM,process,0.0
BC,BC_rcor,REA,process,0.0
BC,BC_rcor,KOR,process,0.0
BC,BC_rcor,IDZ,process,0.0
BC,BC_shp,USA,process,0.0
BC,BC_shp,CAN,process,0.0
BC,BC_shp,MEX,process,0.0
BC,BC_shp,JPN,process,0.0
BC,BC_shp,ANZ,process,0.0
BC,BC_shp,EUR,process,0.0
BC,BC_shp,ROE,process,0.0
BC,BC_shp,RUS,process,0.0
BC,BC_shp,ASI,process,0.0
BC,BC_shp,CHN,process,0.0
BC,BC_shp,IND,process,0.0
BC,BC_shp,BRA,process,0.0
BC,BC_shp,AFR,process,0.0
BC,BC_shp,MES,process,0.0
BC,BC_shp,LAM,process,0.0
BC,BC_shp,REA,process,0.0
BC,BC_shp,KOR,process,0.0
BC,BC_shp,IDZ,process,0.0
BC,BC_slv,USA,process,0.0
BC,BC_slv,CAN,process,0.0
