Species,Fuel,Sector,Region,2014
C2H4,total-coal,C2H4_nrtr,CAN,0.0
C2H4,total-coal,C2H4_nrtr,MEX,0.0
C2H4,total-coal,C2H4_nrtr,JPN,7.024647218253249e-08
C2H4,total-coal,C2H4_nrtr,ANZ,0.0
C2H4,total-coal,C2H4_nrtr,EUR,0.0
C2H4,total-coal,C2H4_nrtr,ROE,3.678837146555735e-20
C2H4,total-coal,C2H4_nrtr,RUS,3.388214009566255e-11
C2H4,total-coal,C2H4_nrtr,ASI,3.749525639771396e-19
C2H4,total-coal,C2H4_nrtr,CHN,3.149456141302976e-16
C2H4,total-coal,C2H4_nrtr,IND,1.2620355449820411e-20
C2H4,total-coal,C2H4_nrtr,BRA,0.0
C2H4,total-coal,C2H4_nrtr,AFR,1.3896979173818201e-05
C2H4,total-coal,C2H4_nrtr,MES,0.0
C2H4,total-coal,C2H4_nrtr,LAM,0.0
C2H4,total-coal,C2H4_nrtr,REA,2.2401768049149385e-19
C2H4,total-coal,C2H4_nrtr,KOR,0.0
C2H4,total-coal,C2H4_nrtr,IDZ,0.0
C2H4,total-coal,C2H4_rcoc,USA,1.0243575606173882e-06
C2H4,total-coal,C2H4_rcoc,CAN,3.4783766442816854e-09
C2H4,total-coal,C2H4_rcoc,MEX,4.0490549008872e-09
C2H4,total-coal,C2H4_rcoc,JPN,6.644872697723766e-08
C2H4,total-coal,C2H4_rcoc,ANZ,1.3320791185243472e-07
C2H4,total-coal,C2H4_rcoc,EUR,5.826263992924679e-06
C2H4,total-coal,C2H4_rcoc,ROE,6.127022483539256e-05
C2H4,total-coal,C2H4_rcoc,RUS,4.874189862722888e-06
C2H4,total-coal,C2H4_rcoc,ASI,2.3439034055820603e-08
C2H4,total-coal,C2H4_rcoc,CHN,0.00016266004767125333
C2H4,total-coal,C2H4_rcoc,IND,2.089726606185815e-05
C2H4,total-coal,C2H4_rcoc,BRA,0.0
C2H4,total-coal,C2H4_rcoc,AFR,1.2780324591280005e-05
C2H4,total-coal,C2H4_rcoc,MES,3.680360273525683e-07
C2H4,total-coal,C2H4_rcoc,LAM,1.904517270925279e-08
C2H4,total-coal,C2H4_rcoc,REA,8.473211492758879e-07
C2H4,total-coal,C2H4_rcoc,KOR,0.0
C2H4,total-coal,C2H4_rcoc,IDZ,0.0
C2H4,total-coal,C2H4_rcoo,USA,0.0
C2H4,total-coal,C2H4_rcoo,CAN,0.0
C2H4,total-coal,C2H4_rcoo,MEX,0.0
C2H4,total-coal,C2H4_rcoo,JPN,3.68286822813018e-12
C2H4,total-coal,C2H4_rcoo,ANZ,2.5892828068320413e-07
C2H4,total-coal,C2H4_rcoo,EUR,1.4706062765148167e-05
C2H4,total-coal,C2H4_rcoo,ROE,2.408967355439053e-07
C2H4,total-coal,C2H4_rcoo,RUS,6.157545200700114e-07
C2H4,total-coal,C2H4_rcoo,ASI,4.471662227278177e-08
C2H4,total-coal,C2H4_rcoo,CHN,0.0003096643113096642
C2H4,total-coal,C2H4_rcoo,IND,3.2265453219912365e-08
C2H4,total-coal,C2H4_rcoo,BRA,6.556890963086072e-12
C2H4,total-coal,C2H4_rcoo,AFR,6.555257252444001e-06
C2H4,total-coal,C2H4_rcoo,MES,2.6493423373346337e-10
C2H4,total-coal,C2H4_rcoo,LAM,1.744421344906953e-08
C2H4,total-coal,C2H4_rcoo,REA,6.315751920597145e-07
C2H4,total-coal,C2H4_rcoo,KOR,0.0
C2H4,total-coal,C2H4_rcoo,IDZ,0.0
C2H4,total-coal,C2H4_rcor,USA,1.2136933050035247e-08
C2H4,total-coal,C2H4_rcor,CAN,6.474240631271142e-07
C2H4,total-coal,C2H4_rcor,MEX,0.0
C2H4,total-coal,C2H4_rcor,JPN,1.3962452713513625e-10
C2H4,total-coal,C2H4_rcor,ANZ,1.4039901492068094e-07
C2H4,total-coal,C2H4_rcor,EUR,0.0001899842993057445
C2H4,total-coal,C2H4_rcor,ROE,0.0001243832622000021
C2H4,total-coal,C2H4_rcor,RUS,2.0168784523924086e-05
C2H4,total-coal,C2H4_rcor,ASI,3.855036757749597e-07
C2H4,total-coal,C2H4_rcor,CHN,0.0026750675514916737
C2H4,total-coal,C2H4_rcor,IND,0.0006742305692824997
C2H4,total-coal,C2H4_rcor,BRA,4.502139080941992e-10
C2H4,total-coal,C2H4_rcor,AFR,0.0001648556824495844
C2H4,total-coal,C2H4_rcor,MES,8.764106687143336e-07
C2H4,total-coal,C2H4_rcor,LAM,2.2669614202759514e-06
C2H4,total-coal,C2H4_rcor,REA,2.245825717194965e-05
C2H4,total-coal,C2H4_rcor,KOR,2.526441214810807e-06
C2H4,total-coal,C2H4_rcor,IDZ,0.0
C2H4,total-coal,C2H4_road,USA,0.0
C2H4,total-coal,C2H4_road,CAN,0.0
C2H4,total-coal,C2H4_road,MEX,0.0
C2H4,total-coal,C2H4_road,JPN,0.0
C2H4,total-coal,C2H4_road,ANZ,0.0
C2H4,total-coal,C2H4_road,EUR,0.0
C2H4,total-coal,C2H4_road,ROE,0.0
C2H4,total-coal,C2H4_road,RUS,0.0
C2H4,total-coal,C2H4_road,ASI,0.0
C2H4,total-coal,C2H4_road,CHN,0.0
C2H4,total-coal,C2H4_road,IND,0.0
C2H4,total-coal,C2H4_road,BRA,0.0
C2H4,total-coal,C2H4_road,AFR,0.0
C2H4,total-coal,C2H4_road,MES,0.0
C2H4,total-coal,C2H4_road,LAM,0.0
C2H4,total-coal,C2H4_road,REA,0.0
C2H4,total-coal,C2H4_road,KOR,0.0
C2H4,total-coal,C2H4_road,IDZ,0.0
C2H4,total-coal,C2H4_shp,USA,0.0
C2H4,total-coal,C2H4_shp,CAN,0.0
C2H4,total-coal,C2H4_shp,MEX,0.0
C2H4,total-coal,C2H4_shp,JPN,0.0
C2H4,total-coal,C2H4_shp,ANZ,0.0
C2H4,total-coal,C2H4_shp,EUR,0.0
C2H4,total-coal,C2H4_shp,ROE,0.0
C2H4,total-coal,C2H4_shp,RUS,0.0
C2H4,total-coal,C2H4_shp,ASI,0.0
C2H4,total-coal,C2H4_shp,CHN,0.0
C2H4,total-coal,C2H4_shp,IND,0.0
C2H4,total-coal,C2H4_shp,BRA,0.0
C2H4,total-coal,C2H4_shp,AFR,0.0
C2H4,total-coal,C2H4_shp,MES,0.0
C2H4,total-coal,C2H4_shp,LAM,0.0
C2H4,total-coal,C2H4_shp,REA,0.0
C2H4,total-coal,C2H4_shp,KOR,0.0
C2H4,total-coal,C2H4_shp,IDZ,0.0
C2H4,total-coal,C2H4_slv,USA,0.0
C2H4,total-coal,C2H4_slv,CAN,0.0
C2H4,total-coal,C2H4_slv,MEX,0.0
C2H4,total-coal,C2H4_slv,JPN,0.0
C2H4,total-coal,C2H4_slv,ANZ,0.0
C2H4,total-coal,C2H4_slv,EUR,0.0
C2H4,total-coal,C2H4_slv,ROE,0.0
C2H4,total-coal,C2H4_slv,RUS,0.0
C2H4,total-coal,C2H4_slv,ASI,0.0
C2H4,total-coal,C2H4_slv,CHN,0.0
C2H4,total-coal,C2H4_slv,IND,0.0
C2H4,total-coal,C2H4_slv,BRA,0.0
C2H4,total-coal,C2H4_slv,AFR,0.0
C2H4,total-coal,C2H4_slv,MES,0.0
C2H4,total-coal,C2H4_slv,LAM,0.0
C2H4,total-coal,C2H4_slv,REA,0.0
C2H4,total-coal,C2H4_slv,KOR,0.0
C2H4,total-coal,C2H4_slv,IDZ,0.0
C2H4,total-coal,C2H4_wst,USA,0.0
C2H4,total-coal,C2H4_wst,CAN,0.0
C2H4,total-coal,C2H4_wst,MEX,0.0
C2H4,total-coal,C2H4_wst,JPN,0.0
C2H4,total-coal,C2H4_wst,ANZ,0.0
C2H4,total-coal,C2H4_wst,EUR,0.0
C2H4,total-coal,C2H4_wst,ROE,0.0
C2H4,total-coal,C2H4_wst,RUS,0.0
C2H4,total-coal,C2H4_wst,ASI,0.0
C2H4,total-coal,C2H4_wst,CHN,0.0
C2H4,total-coal,C2H4_wst,IND,0.0
C2H4,total-coal,C2H4_wst,BRA,0.0
C2H4,total-coal,C2H4_wst,AFR,0.0
C2H4,total-coal,C2H4_wst,MES,0.0
C2H4,total-coal,C2H4_wst,LAM,0.0
C2H4,total-coal,C2H4_wst,REA,0.0
C2H4,total-coal,C2H4_wst,KOR,0.0
C2H4,total-coal,C2H4_wst,IDZ,0.0
C2H4,solid-biofuel,C2H4_agr,USA,0.0
C2H4,solid-biofuel,C2H4_agr,CAN,0.0
C2H4,solid-biofuel,C2H4_agr,MEX,0.0
C2H4,solid-biofuel,C2H4_agr,JPN,0.0
C2H4,solid-biofuel,C2H4_agr,ANZ,0.0
C2H4,solid-biofuel,C2H4_agr,EUR,0.0
C2H4,solid-biofuel,C2H4_agr,ROE,0.0
C2H4,solid-biofuel,C2H4_agr,RUS,0.0
C2H4,solid-biofuel,C2H4_agr,ASI,0.0
C2H4,solid-biofuel,C2H4_agr,CHN,0.0
C2H4,solid-biofuel,C2H4_agr,IND,0.0
C2H4,solid-biofuel,C2H4_agr,BRA,0.0
C2H4,solid-biofuel,C2H4_agr,AFR,0.0
C2H4,solid-biofuel,C2H4_agr,MES,0.0
C2H4,solid-biofuel,C2H4_agr,LAM,0.0
C2H4,solid-biofuel,C2H4_agr,REA,0.0
C2H4,solid-biofuel,C2H4_agr,KOR,0.0
C2H4,solid-biofuel,C2H4_agr,IDZ,0.0
C2H4,solid-biofuel,C2H4_ene,USA,2.8064982565923878e-05
C2H4,solid-biofuel,C2H4_ene,CAN,4.592851619534604e-05
C2H4,solid-biofuel,C2H4_ene,MEX,6.454937272851785e-08
C2H4,solid-biofuel,C2H4_ene,JPN,5.7412158507301806e-05
C2H4,solid-biofuel,C2H4_ene,ANZ,2.9173597627851777e-06
C2H4,solid-biofuel,C2H4_ene,EUR,5.532945900170449e-05
C2H4,solid-biofuel,C2H4_ene,ROE,3.314020726017265e-06
C2H4,solid-biofuel,C2H4_ene,RUS,7.598870992122761e-06
C2H4,solid-biofuel,C2H4_ene,ASI,0.00011484769760471055
C2H4,solid-biofuel,C2H4_ene,CHN,0.00010522636618343687
C2H4,solid-biofuel,C2H4_ene,IND,0.00016355726748747858
C2H4,solid-biofuel,C2H4_ene,BRA,7.598210501648145e-05
C2H4,solid-biofuel,C2H4_ene,AFR,1.0714498869828503e-05
C2H4,solid-biofuel,C2H4_ene,MES,1.896360643886057e-10
C2H4,solid-biofuel,C2H4_ene,LAM,2.756388229996855e-05
C2H4,solid-biofuel,C2H4_ene,REA,3.0410744911875694e-06
C2H4,solid-biofuel,C2H4_ene,KOR,2.532060656427461e-06
C2H4,solid-biofuel,C2H4_ene,IDZ,2.9398571452860543e-06
C2H4,solid-biofuel,C2H4_ind,USA,0.003353627192111984
C2H4,solid-biofuel,C2H4_ind,CAN,0.0007821703585192992
C2H4,solid-biofuel,C2H4_ind,MEX,0.0005011186066486629
C2H4,solid-biofuel,C2H4_ind,JPN,0.0011039931201236011
C2H4,solid-biofuel,C2H4_ind,ANZ,0.0009307202732001078
C2H4,solid-biofuel,C2H4_ind,EUR,0.0041156028365780875
C2H4,solid-biofuel,C2H4_ind,ROE,0.00028066857539487365
C2H4,solid-biofuel,C2H4_ind,RUS,0.0007603521942072954
C2H4,solid-biofuel,C2H4_ind,ASI,0.01802804538218505
C2H4,solid-biofuel,C2H4_ind,CHN,7.800528260226998e-05
C2H4,solid-biofuel,C2H4_ind,IND,0.03513799064788393
C2H4,solid-biofuel,C2H4_ind,BRA,0.03522709411291551
C2H4,solid-biofuel,C2H4_ind,AFR,0.018787271171984157
C2H4,solid-biofuel,C2H4_ind,MES,1.1951674311754042e-05
C2H4,solid-biofuel,C2H4_ind,LAM,0.011687927371696662
C2H4,solid-biofuel,C2H4_ind,REA,0.011410731284686598
C2H4,solid-biofuel,C2H4_ind,KOR,6.020960794211822e-05
C2H4,solid-biofuel,C2H4_ind,IDZ,0.008337433016205664
C2H4,solid-biofuel,C2H4_nrtr,USA,0.0
C2H4,solid-biofuel,C2H4_nrtr,CAN,0.0
C2H4,solid-biofuel,C2H4_nrtr,MEX,0.0
C2H4,solid-biofuel,C2H4_nrtr,JPN,0.0
C2H4,solid-biofuel,C2H4_nrtr,ANZ,0.0
C2H4,solid-biofuel,C2H4_nrtr,EUR,3.525184871630757e-07
C2H4,solid-biofuel,C2H4_nrtr,ROE,1.1248668047836545e-08
C2H4,solid-biofuel,C2H4_nrtr,RUS,0.0
C2H4,solid-biofuel,C2H4_nrtr,ASI,0.0
C2H4,solid-biofuel,C2H4_nrtr,CHN,0.0
C2H4,solid-biofuel,C2H4_nrtr,IND,0.0
C2H4,solid-biofuel,C2H4_nrtr,BRA,0.0
C2H4,solid-biofuel,C2H4_nrtr,AFR,0.0
C2H4,solid-biofuel,C2H4_nrtr,MES,0.0
C2H4,solid-biofuel,C2H4_nrtr,LAM,0.0
C2H4,solid-biofuel,C2H4_nrtr,REA,0.0
C2H4,solid-biofuel,C2H4_nrtr,KOR,0.0
C2H4,solid-biofuel,C2H4_nrtr,IDZ,0.0
C2H4,solid-biofuel,C2H4_rcoc,USA,3.5921059966790934e-06
C2H4,solid-biofuel,C2H4_rcoc,CAN,1.2197594669948461e-08
C2H4,solid-biofuel,C2H4_rcoc,MEX,3.203969507754727e-08
C2H4,solid-biofuel,C2H4_rcoc,JPN,2.476145717942268e-05
C2H4,solid-biofuel,C2H4_rcoc,ANZ,7.086944611553004e-08
C2H4,solid-biofuel,C2H4_rcoc,EUR,1.7170467567770292e-05
C2H4,solid-biofuel,C2H4_rcoc,ROE,2.530019577325144e-06
C2H4,solid-biofuel,C2H4_rcoc,RUS,7.141494154877598e-06
C2H4,solid-biofuel,C2H4_rcoc,ASI,4.807789365077627e-06
C2H4,solid-biofuel,C2H4_rcoc,CHN,7.056968296755134e-08
C2H4,solid-biofuel,C2H4_rcoc,IND,0.00013132811146454517
C2H4,solid-biofuel,C2H4_rcoc,BRA,3.359447037510571e-06
C2H4,solid-biofuel,C2H4_rcoc,AFR,8.742852808800085e-05
C2H4,solid-biofuel,C2H4_rcoc,MES,6.900288591306706e-10
C2H4,solid-biofuel,C2H4_rcoc,LAM,9.51345317019266e-06
C2H4,solid-biofuel,C2H4_rcoc,REA,6.490251872011616e-06
C2H4,solid-biofuel,C2H4_rcoc,KOR,4.407002127623482e-06
C2H4,solid-biofuel,C2H4_rcoc,IDZ,1.9023874793207267e-06
C2H4,solid-biofuel,C2H4_rcoo,USA,0.00034479763478090925
C2H4,solid-biofuel,C2H4_rcoo,CAN,1.1686442848148894e-06
C2H4,solid-biofuel,C2H4_rcoo,MEX,1.3653672786833868e-06
C2H4,solid-biofuel,C2H4_rcoo,JPN,5.2212491796918523e-11
C2H4,solid-biofuel,C2H4_rcoo,ANZ,1.3086700576876603e-10
C2H4,solid-biofuel,C2H4_rcoo,EUR,0.00019417285234241613
C2H4,solid-biofuel,C2H4_rcoo,ROE,3.6442137074831544e-06
C2H4,solid-biofuel,C2H4_rcoo,RUS,7.356371793807609e-06
C2H4,solid-biofuel,C2H4_rcoo,ASI,0.0
C2H4,solid-biofuel,C2H4_rcoo,CHN,3.933301950395671e-08
C2H4,solid-biofuel,C2H4_rcoo,IND,4.2166554803200804e-11
C2H4,solid-biofuel,C2H4_rcoo,BRA,0.00022068690201333
C2H4,solid-biofuel,C2H4_rcoo,AFR,5.228779871947682e-05
C2H4,solid-biofuel,C2H4_rcoo,MES,3.866500974845413e-10
C2H4,solid-biofuel,C2H4_rcoo,LAM,6.997267017102032e-05
C2H4,solid-biofuel,C2H4_rcoo,REA,4.1499500478637606e-08
C2H4,solid-biofuel,C2H4_rcoo,KOR,6.463234676679071e-07
C2H4,solid-biofuel,C2H4_rcoo,IDZ,2.6332084367591286e-12
C2H4,solid-biofuel,C2H4_rcor,USA,0.0005596625209756555
C2H4,solid-biofuel,C2H4_rcor,CAN,0.0006415849062472749
C2H4,solid-biofuel,C2H4_rcor,MEX,0.0006299348770747262
C2H4,solid-biofuel,C2H4_rcor,JPN,1.4593786681502527e-05
C2H4,solid-biofuel,C2H4_rcor,ANZ,0.0004070633840573051
C2H4,solid-biofuel,C2H4_rcor,EUR,0.003641387523856513
C2H4,solid-biofuel,C2H4_rcor,ROE,0.0013988748465806812
C2H4,solid-biofuel,C2H4_rcor,RUS,0.0008789925045837783
C2H4,solid-biofuel,C2H4_rcor,ASI,0.003454388816746079
C2H4,solid-biofuel,C2H4_rcor,CHN,0.022577103386260435
C2H4,solid-biofuel,C2H4_rcor,IND,0.0370068817625945
C2H4,solid-biofuel,C2H4_rcor,BRA,0.0013282976328373606
C2H4,solid-biofuel,C2H4_rcor,AFR,0.028114533623476174
C2H4,solid-biofuel,C2H4_rcor,MES,0.00012733672292045397
C2H4,solid-biofuel,C2H4_rcor,LAM,0.002345499265739193
C2H4,solid-biofuel,C2H4_rcor,REA,0.005692315692641774
C2H4,solid-biofuel,C2H4_rcor,KOR,8.549470728669115e-06
C2H4,solid-biofuel,C2H4_rcor,IDZ,0.006894750910463517
C2H4,solid-biofuel,C2H4_road,USA,0.0
C2H4,solid-biofuel,C2H4_road,CAN,0.0
C2H4,solid-biofuel,C2H4_road,MEX,0.0
C2H4,solid-biofuel,C2H4_road,JPN,0.0
C2H4,solid-biofuel,C2H4_road,ANZ,0.0
C2H4,solid-biofuel,C2H4_road,EUR,0.0
C2H4,solid-biofuel,C2H4_road,ROE,0.0
C2H4,solid-biofuel,C2H4_road,RUS,0.0
C2H4,solid-biofuel,C2H4_road,ASI,0.0
C2H4,solid-biofuel,C2H4_road,CHN,0.0
C2H4,solid-biofuel,C2H4_road,IND,0.0
C2H4,solid-biofuel,C2H4_road,BRA,0.0
C2H4,solid-biofuel,C2H4_road,AFR,0.0
C2H4,solid-biofuel,C2H4_road,MES,0.0
C2H4,solid-biofuel,C2H4_road,LAM,0.0
C2H4,solid-biofuel,C2H4_road,REA,0.0
C2H4,solid-biofuel,C2H4_road,KOR,0.0
C2H4,solid-biofuel,C2H4_road,IDZ,0.0
C2H4,solid-biofuel,C2H4_shp,USA,0.0
C2H4,solid-biofuel,C2H4_shp,CAN,0.0
C2H4,solid-biofuel,C2H4_shp,MEX,0.0
C2H4,solid-biofuel,C2H4_shp,JPN,0.0
C2H4,solid-biofuel,C2H4_shp,ANZ,0.0
C2H4,solid-biofuel,C2H4_shp,EUR,0.0
C2H4,solid-biofuel,C2H4_shp,ROE,0.0
C2H4,solid-biofuel,C2H4_shp,RUS,0.0
C2H4,solid-biofuel,C2H4_shp,ASI,0.0
C2H4,solid-biofuel,C2H4_shp,CHN,0.0
C2H4,solid-biofuel,C2H4_shp,IND,0.0
C2H4,solid-biofuel,C2H4_shp,BRA,0.0
C2H4,solid-biofuel,C2H4_shp,AFR,0.0
C2H4,solid-biofuel,C2H4_shp,MES,0.0
C2H4,solid-biofuel,C2H4_shp,LAM,0.0
C2H4,solid-biofuel,C2H4_shp,REA,0.0
C2H4,solid-biofuel,C2H4_shp,KOR,0.0
C2H4,solid-biofuel,C2H4_shp,IDZ,0.0
C2H4,solid-biofuel,C2H4_slv,USA,0.0
C2H4,solid-biofuel,C2H4_slv,CAN,0.0
C2H4,solid-biofuel,C2H4_slv,MEX,0.0
C2H4,solid-biofuel,C2H4_slv,JPN,0.0
C2H4,solid-biofuel,C2H4_slv,ANZ,0.0
C2H4,solid-biofuel,C2H4_slv,EUR,0.0
C2H4,solid-biofuel,C2H4_slv,ROE,0.0
C2H4,solid-biofuel,C2H4_slv,RUS,0.0
C2H4,solid-biofuel,C2H4_slv,ASI,0.0
C2H4,solid-biofuel,C2H4_slv,CHN,0.0
C2H4,solid-biofuel,C2H4_slv,IND,0.0
C2H4,solid-biofuel,C2H4_slv,BRA,0.0
C2H4,solid-biofuel,C2H4_slv,AFR,0.0
C2H4,solid-biofuel,C2H4_slv,MES,0.0
C2H4,solid-biofuel,C2H4_slv,LAM,0.0
C2H4,solid-biofuel,C2H4_slv,REA,0.0
C2H4,solid-biofuel,C2H4_slv,KOR,0.0
C2H4,solid-biofuel,C2H4_slv,IDZ,0.0
C2H4,solid-biofuel,C2H4_wst,USA,0.0
C2H4,solid-biofuel,C2H4_wst,CAN,0.0
C2H4,solid-biofuel,C2H4_wst,MEX,0.0
C2H4,solid-biofuel,C2H4_wst,JPN,0.0
C2H4,solid-biofuel,C2H4_wst,ANZ,0.0
C2H4,solid-biofuel,C2H4_wst,EUR,0.0
C2H4,solid-biofuel,C2H4_wst,ROE,0.0
C2H4,solid-biofuel,C2H4_wst,RUS,0.0
C2H4,solid-biofuel,C2H4_wst,ASI,0.0
C2H4,solid-biofuel,C2H4_wst,CHN,0.0
C2H4,solid-biofuel,C2H4_wst,IND,0.0
C2H4,solid-biofuel,C2H4_wst,BRA,0.0
C2H4,solid-biofuel,C2H4_wst,AFR,0.0
C2H4,solid-biofuel,C2H4_wst,MES,0.0
C2H4,solid-biofuel,C2H4_wst,LAM,0.0
C2H4,solid-biofuel,C2H4_wst,REA,0.0
C2H4,solid-biofuel,C2H4_wst,KOR,0.0
C2H4,solid-biofuel,C2H4_wst,IDZ,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,USA,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,CAN,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,MEX,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,JPN,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,ANZ,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,EUR,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,ROE,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,RUS,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,ASI,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,CHN,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,IND,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,BRA,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,AFR,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,MES,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,LAM,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,REA,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,KOR,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_agr,IDZ,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,USA,2.8741264505282787e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,CAN,8.161275974035271e-06
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,MEX,6.792854086388403e-08
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,JPN,8.949391247991536e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,ANZ,3.707202961016786e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,EUR,2.5623104033374528e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,ROE,1.9722424892724444e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,RUS,4.6700807825185485e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,ASI,0.0003464613726666862
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,CHN,2.894744521730816e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,IND,1.9604157157284755e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,BRA,1.6521618372900238e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,AFR,2.776733727363817e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,MES,3.322074291608641e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,LAM,2.9639075187070442e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,REA,6.025251517399975e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,KOR,8.99197727752687e-06
C2H4,liquid-fuel-plus-natural-gas,C2H4_ene,IDZ,4.175802858182162e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,USA,0.001824486589901016
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,CAN,0.0013633988827918223
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,MEX,0.0003789086347512848
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,JPN,0.0003432668485344942
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,ANZ,0.0012488282431142698
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,EUR,0.0010919146699139323
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,ROE,0.004584147826001825
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,RUS,0.005302762923401647
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,ASI,0.001042455491958547
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,CHN,0.0069876405783972475
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,IND,0.010577090327245605
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,BRA,0.0009316097994022276
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,AFR,0.0032813672006545835
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,MES,0.006126179629764111
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,LAM,0.0017813850908202234
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,REA,0.0005915665587151663
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,KOR,0.00013206494101630163
C2H4,liquid-fuel-plus-natural-gas,C2H4_ind,IDZ,0.0011036807485638909
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,USA,2.7714808284640478e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,CAN,0.0
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,MEX,0.0006218782352858683
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,JPN,0.0012464484893910837
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,ANZ,0.0003298077855651763
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,EUR,0.00013765107910656337
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,ROE,0.00028809861759928105
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,RUS,0.00020616015925324692
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,ASI,0.00047197769541228174
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,CHN,0.015479691778537887
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,IND,0.001867259497826128
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,BRA,0.00111422787690401
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,AFR,0.0007383421439835777
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,MES,0.0014856632338805227
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,LAM,0.0010965997528562422
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,REA,0.00102246016250761
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,KOR,0.00018074476812484115
C2H4,liquid-fuel-plus-natural-gas,C2H4_nrtr,IDZ,0.001087493056233189
C2H4,liquid-fuel-plus-natural-gas,C2H4_rcoc,USA,2.1843551623848278e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_rcoc,CAN,0.0001481698352479681
C2H4,liquid-fuel-plus-natural-gas,C2H4_rcoc,MEX,5.86400234931445e-07
C2H4,liquid-fuel-plus-natural-gas,C2H4_rcoc,JPN,7.753030160272025e-05
C2H4,liquid-fuel-plus-natural-gas,C2H4_rcoc,ANZ,7.5443267904927164e-06
