Scenario,Species,Region,Inventory Sector,CEDS Fuel,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_CLE_CH4b,NOX,KOR,Energy,total-coal,1.0799844482830612,1.0722764775892615,1.0170385154094461,0.9957403711476385,0.9902252803928925,0.9878093436183838,0.9937400000174734
WEO2018_NPS_CLE_CH4b,NOX,KOR,Industry,liquid-fuel-plus-natural-gas,1.0928585329089042,1.055822590611096,1.0334682299899,0.991632942502525,0.9246588800807238,0.8786021075489514,0.8788551114017111
WEO2018_NPS_CLE_CH4b,NOX,KOR,Industry,process,0.9839273524280686,0.9879891907091828,0.996834376784099,1.0007914058039753,1.0121564806324286,1.0386124094382991,1.133773021125817
WEO2018_NPS_CLE_CH4b,NOX,KOR,Industry,solid-biofuel,0.9198487430219022,1.123156141108188,0.9521064539945651,1.0119733865013587,1.168339564560881,1.2357479101530071,1.281516848829172
WEO2018_NPS_CLE_CH4b,NOX,KOR,Industry,total-coal,1.5216035511056383,1.5040262498857573,1.2476359388499711,0.9380910152875073,1.1674155218906006,1.221685345226922,1.4380552647314055
WEO2018_NPS_CLE_CH4b,NOX,KOR,Non-road transport,liquid-fuel-plus-natural-gas,1.8541113949224775,1.7600895324484198,1.5844381943857777,0.8538904514035556,0.567022807388705,0.4050133502309213,0.29716245886042425
WEO2018_NPS_CLE_CH4b,NOX,KOR,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,KOR,Other,liquid-fuel-plus-natural-gas,2.6050967451859943,1.8477843291705296,1.6641419562611932,0.8339645109347017,0.542304389845077,0.3742203755559921,0.2739860020192252
WEO2018_NPS_CLE_CH4b,NOX,KOR,Residential,liquid-fuel-plus-natural-gas,1.0288628733887448,1.035767277917906,1.0183126403866907,0.9954218399033274,1.0408604156430858,1.036202573347503,1.0278625621382969
WEO2018_NPS_CLE_CH4b,NOX,KOR,Residential,solid-biofuel,0.657520776013927,0.6553203595585922,0.6826222552356609,1.0793444361910847,2.0025267820581143,2.3007145232424047,2.4700291736187894
WEO2018_NPS_CLE_CH4b,NOX,KOR,Residential,total-coal,1.0901300668218197,1.0615899236136312,1.0407754187043585,0.9898061453239103,0.7110750020893013,0.7133218273095754,1.2451419832649773
WEO2018_NPS_CLE_CH4b,NOX,KOR,Shipping,liquid-fuel-plus-natural-gas,1.7167838951775183,1.7597405511126352,1.577155415221347,0.8557111461946633,0.5316633771001295,0.2943610204125416,0.17164495653751505
WEO2018_NPS_CLE_CH4b,NOX,KOR,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,KOR,Transport,liquid-fuel-plus-natural-gas,1.68001398846362,1.2924804064293296,1.1124533603291669,0.9718866599177082,0.8355521984422224,0.30575194561466273,0.3228141630042093
WEO2018_NPS_CLE_CH4b,NOX,KOR,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Energy,liquid-fuel-plus-natural-gas,1.5342631456279987,1.4035957604076588,1.0520186608867692,0.9869953347783076,1.0343738808601757,1.0123073677672845,0.6891688216421576
WEO2018_NPS_CLE_CH4b,NOX,LAM,Energy,process,1.0295124795438488,0.9965780401444588,1.0445416773575429,0.9888645806606144,1.094948349639916,1.0561035348922752,1.0454720202350987
WEO2018_NPS_CLE_CH4b,NOX,LAM,Energy,solid-biofuel,1.0775695609022957,0.7349514103537509,0.8497285667475364,1.0375678583131158,1.005538537841682,0.9996669295108956,0.5367546088810791
WEO2018_NPS_CLE_CH4b,NOX,LAM,Energy,total-coal,1.0169416518945238,0.9765592613008636,0.9985126231104768,1.0003718442223808,0.8956682587164981,0.8766490046411813,0.9374485251857858
WEO2018_NPS_CLE_CH4b,NOX,LAM,Industry,liquid-fuel-plus-natural-gas,1.0080247538921505,1.002118965674911,1.0053611460741323,0.9986597134814668,0.9608908908415452,0.9499509518607793,0.9335786659375787
WEO2018_NPS_CLE_CH4b,NOX,LAM,Industry,process,1.0249895779931892,1.019151557315479,1.0113318028720502,0.9971670492819875,0.973183143777431,0.9575595861145421,0.9996817244010282
WEO2018_NPS_CLE_CH4b,NOX,LAM,Industry,solid-biofuel,1.0012471936066691,1.001208380438667,1.0012297266491468,0.9996925683377132,0.9728749739136668,0.967084238928437,0.9645510901008095
WEO2018_NPS_CLE_CH4b,NOX,LAM,Industry,total-coal,1.0612638368339318,0.9702854083794401,0.9793957060864787,1.0051510734783802,0.8526011497456205,0.762019729978345,0.7818661700039491
WEO2018_NPS_CLE_CH4b,NOX,LAM,Non-road transport,liquid-fuel-plus-natural-gas,0.8516785892725233,0.9187534807124488,1.0509876274661787,0.9872530931334553,0.8436662148647083,0.7933744912319369,0.7419489194393802
WEO2018_NPS_CLE_CH4b,NOX,LAM,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Other,liquid-fuel-plus-natural-gas,0.9547523834648359,1.0431177216114904,1.026988262401574,0.9932529343996066,0.8093571157904978,0.7492816684014263,0.6140862708322272
WEO2018_NPS_CLE_CH4b,NOX,LAM,Residential,liquid-fuel-plus-natural-gas,0.9838592206151147,0.97138063659627,0.9851906053595215,1.0037023486601195,1.0751531905681884,1.0797482849976285,1.056507837354826
WEO2018_NPS_CLE_CH4b,NOX,LAM,Residential,solid-biofuel,0.9845416098157768,0.9851547813582219,0.9875670490778767,1.003108237730531,1.0093863787675912,1.0299499758382373,1.082472462851543
WEO2018_NPS_CLE_CH4b,NOX,LAM,Residential,total-coal,1.157319412387793,1.1583802933236562,0.3696688827621597,1.1575827793094602,0.36363242863912065,0.3636324286391206,0.36363242863912065
WEO2018_NPS_CLE_CH4b,NOX,LAM,Shipping,liquid-fuel-plus-natural-gas,1.274110932189484,1.0056291489697,1.0829302645336467,0.9792674338665883,0.9361526873815459,0.8781303656096286,0.8133548507325108
WEO2018_NPS_CLE_CH4b,NOX,LAM,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,LAM,Transport,liquid-fuel-plus-natural-gas,1.4136433796069185,1.2554456225058095,1.0796668594938033,0.9800832851265491,1.0416150980568564,0.8635789446556678,0.8492964115676707
WEO2018_NPS_CLE_CH4b,NOX,LAM,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Energy,liquid-fuel-plus-natural-gas,1.4346031643926058,1.3616450498865917,1.052099915000426,0.9869750212498936,1.0032256666976698,1.1194061985593804,1.2860904962569566
WEO2018_NPS_CLE_CH4b,NOX,MES,Energy,process,1.2246407237536945,1.1435081287279563,1.0244254708601592,0.9938936322849601,1.0146025927954436,1.008172246457373,0.9966066855193098
WEO2018_NPS_CLE_CH4b,NOX,MES,Energy,solid-biofuel,0.0,0.0,0.0,1.25,0.5823620741376185,0.6374465742180762,0.5926518544704676
WEO2018_NPS_CLE_CH4b,NOX,MES,Energy,total-coal,2.6041650683920214,2.3492310648154007,1.049761328769842,0.9875596678075396,0.8271239654257964,0.8323543584611405,0.6112459216958199
WEO2018_NPS_CLE_CH4b,NOX,MES,Industry,liquid-fuel-plus-natural-gas,1.0037118913197565,1.0026855247693722,1.0011880070013142,0.9997029982496715,0.923693608347171,0.9426733189060946,0.9451947670842759
WEO2018_NPS_CLE_CH4b,NOX,MES,Industry,process,1.0048807223561258,1.0022265162690385,1.0009535071463753,0.9997616232134062,0.9996996836943789,0.9991865587807591,0.9988004827032038
WEO2018_NPS_CLE_CH4b,NOX,MES,Industry,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Industry,total-coal,1.7467213739086234,1.2088971113625342,1.3472277682357836,0.9131930579410541,0.4140980754983863,0.4853340995877259,0.5324661967974024
WEO2018_NPS_CLE_CH4b,NOX,MES,Non-road transport,liquid-fuel-plus-natural-gas,0.8462039474911535,0.758199816382552,0.7641507783242846,1.0589623054189288,0.6251384528818094,0.4705312305198149,0.4013401069406889
WEO2018_NPS_CLE_CH4b,NOX,MES,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Other,liquid-fuel-plus-natural-gas,1.0509868429665383,0.9554770496916362,0.8916787774400405,1.02708030563999,0.7151250795695014,0.5750961345448192,0.49585819447237356
WEO2018_NPS_CLE_CH4b,NOX,MES,Residential,liquid-fuel-plus-natural-gas,1.0266520540850537,1.0233236396881222,1.0134521265212437,0.996636968369689,1.0217586510855456,1.0272637904237676,1.0278156390127284
WEO2018_NPS_CLE_CH4b,NOX,MES,Residential,solid-biofuel,0.8171334605475055,1.0175510834812351,1.033298446544734,0.9916753883638165,1.6585502732932367,2.320320320467881,4.204364526082237
WEO2018_NPS_CLE_CH4b,NOX,MES,Residential,total-coal,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002
WEO2018_NPS_CLE_CH4b,NOX,MES,Shipping,liquid-fuel-plus-natural-gas,1.2121913368061077,1.0187041963743342,0.7783493445043256,1.0554126638739187,0.6385200069074523,0.48824379398470197,0.43570651260234616
WEO2018_NPS_CLE_CH4b,NOX,MES,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MES,Transport,liquid-fuel-plus-natural-gas,1.56709328013899,1.3299210969572606,1.03189890525482,0.992025273686295,0.9817207780500707,0.883629467428677,0.9061391367725894
WEO2018_NPS_CLE_CH4b,NOX,MES,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Energy,liquid-fuel-plus-natural-gas,1.583666705605553,1.3119023323500376,1.0617472853472048,0.9845631786631989,0.8316180414658907,0.9835934330270978,0.863456216527729
WEO2018_NPS_CLE_CH4b,NOX,MEX,Energy,process,0.9043534844942396,0.8632247308436722,0.8627112438495677,1.0343221890376082,0.9697294403358203,1.083914919877422,1.1677233517568844
WEO2018_NPS_CLE_CH4b,NOX,MEX,Energy,solid-biofuel,0.6445887298036282,0.6445887298036282,0.9285427098328697,1.0178643225417827,0.9236659045945479,0.9633345992480324,0.6445887297965927
WEO2018_NPS_CLE_CH4b,NOX,MEX,Energy,total-coal,1.4637348178976528,1.1266041666894084,1.0345214818498507,0.9913696295375374,1.0221286255673452,1.0094116309416092,0.9965789797764801
WEO2018_NPS_CLE_CH4b,NOX,MEX,Industry,liquid-fuel-plus-natural-gas,0.980697652963709,0.9911625894464315,0.9908200809100531,1.0022949797724867,0.9169179330166979,0.913415840085854,0.9132520063115184
WEO2018_NPS_CLE_CH4b,NOX,MEX,Industry,process,1.021299626005769,1.0210275644189597,0.9994034683579115,1.000149132910522,0.9969670426058669,0.9929805273948602,0.9899025967476152
WEO2018_NPS_CLE_CH4b,NOX,MEX,Industry,solid-biofuel,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.6469085347170864,0.7022950294828856,0.804628624728504
WEO2018_NPS_CLE_CH4b,NOX,MEX,Industry,total-coal,0.21840235571723338,0.893878200729851,1.1631903607667584,0.9592024098083104,0.1689432785201259,0.20744556711423154,0.2295430081984763
WEO2018_NPS_CLE_CH4b,NOX,MEX,Non-road transport,liquid-fuel-plus-natural-gas,1.5776667579345434,1.0658524630177164,0.9319864326585314,1.0170033918353671,0.9562606336896536,0.9025545456599766,1.0014671151208905
WEO2018_NPS_CLE_CH4b,NOX,MEX,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Other,liquid-fuel-plus-natural-gas,1.24822240613381,0.9792019554546368,0.9284872129343285,1.0178781967664179,1.068076867249407,0.9560976058667777,0.8751671384923466
WEO2018_NPS_CLE_CH4b,NOX,MEX,Residential,liquid-fuel-plus-natural-gas,0.9973605641430325,0.9965735047502196,1.0000000000000002,1.0,0.92330795263029,1.0000000001061262,1.0000000000000004
WEO2018_NPS_CLE_CH4b,NOX,MEX,Residential,solid-biofuel,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999998318898
WEO2018_NPS_CLE_CH4b,NOX,MEX,Residential,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Shipping,liquid-fuel-plus-natural-gas,1.5519630829590922,1.0468403990434492,0.9164694540290678,1.020882636492733,0.982181708156231,0.9297094045326216,1.0519682329074713
WEO2018_NPS_CLE_CH4b,NOX,MEX,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,MEX,Transport,liquid-fuel-plus-natural-gas,1.7842511444811677,1.3234044751577003,1.0934274918355433,0.9766431270411142,0.8186030252451704,0.3222302621055268,0.15764234632855695
WEO2018_NPS_CLE_CH4b,NOX,MEX,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Energy,liquid-fuel-plus-natural-gas,1.1577769271973746,1.181522958487502,0.9343217096236399,1.01641957259409,1.1539546663327689,1.2380202416371406,1.1332663923367041
WEO2018_NPS_CLE_CH4b,NOX,REA,Energy,process,0.9996329185927866,0.8555571383791292,0.8343714771080393,1.0414071307229902,0.8640172848730372,0.8727266315764175,0.9983110931979572
WEO2018_NPS_CLE_CH4b,NOX,REA,Energy,solid-biofuel,0.0,0.0,1.0000000009676842,0.999999999758079,0.9999999997271078,0.9999999997715949,0.9999999995881704
WEO2018_NPS_CLE_CH4b,NOX,REA,Energy,total-coal,0.9999999994960052,0.9999999997934783,0.9999999999632743,1.0000000000091815,0.8840702148643909,0.8583044101491853,0.8364966990460522
WEO2018_NPS_CLE_CH4b,NOX,REA,Industry,liquid-fuel-plus-natural-gas,0.9388550644870084,0.963671924925008,0.9471572554420531,1.0132106861394867,0.9973903271299669,0.9858984569004099,0.9868235660097652
WEO2018_NPS_CLE_CH4b,NOX,REA,Industry,process,0.9999999997030672,0.9999999997030671,0.9999999997030672,1.0000000000742333,1.000000000069581,0.9999999994598844,0.9999999997030674
WEO2018_NPS_CLE_CH4b,NOX,REA,Industry,solid-biofuel,1.0000000004702145,0.9999999996955053,1.0000000000563636,0.9999999999859092,0.9999999998846816,1.000000000070985,0.9999999999735545
WEO2018_NPS_CLE_CH4b,NOX,REA,Industry,total-coal,1.610812468449725,0.7924259859730893,1.098522086469782,0.9753694783825545,0.9926790807574627,0.9955021404249167,1.0037252333598015
WEO2018_NPS_CLE_CH4b,NOX,REA,Non-road transport,liquid-fuel-plus-natural-gas,0.8226012044763471,1.0900408787976765,0.793755554839225,1.0515611112901937,1.2602401690568616,1.0714861324413647,0.9170599048039
WEO2018_NPS_CLE_CH4b,NOX,REA,Non-road transport,total-coal,0.0,0.0,0.9999999922111671,1.0000000019472084,1.000000001404118,1.000000001404118,1.000000001404118
WEO2018_NPS_CLE_CH4b,NOX,REA,Other,liquid-fuel-plus-natural-gas,0.8331096694387172,1.0844899729307091,0.8760460115759136,1.0309884971060217,1.0906750390896722,0.9594982444881113,0.7848842684685766
WEO2018_NPS_CLE_CH4b,NOX,REA,Residential,liquid-fuel-plus-natural-gas,0.9742711100095731,0.9775108186550311,0.9879176586442231,1.0030205853389442,1.016268644377996,1.0301730313763875,1.0427111241491032
WEO2018_NPS_CLE_CH4b,NOX,REA,Residential,solid-biofuel,1.007897791450327,1.0067005429137046,1.0019610940891637,0.9995097264777091,1.0005026674588384,1.0005915282414628,1.001366283711113
WEO2018_NPS_CLE_CH4b,NOX,REA,Residential,total-coal,1.0,1.0,1.0,1.0,0.999999987792142,1.0000000100450246,1.0000001944324655
WEO2018_NPS_CLE_CH4b,NOX,REA,Shipping,liquid-fuel-plus-natural-gas,0.9806972890219531,1.0865831355757072,0.8983472647912751,1.0254131838021812,1.0771345012121183,0.9080670959524172,0.6491321353880086
WEO2018_NPS_CLE_CH4b,NOX,REA,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,REA,Transport,liquid-fuel-plus-natural-gas,1.2235742577803055,1.1602393350657803,1.0254819289061288,0.9936295177734678,1.0013397329607896,0.9121402415895628,0.9074571092565678
WEO2018_NPS_CLE_CH4b,NOX,REA,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Energy,liquid-fuel-plus-natural-gas,1.7750028260413355,1.536540480909736,1.0280244645476069,0.9929938838630984,0.8938263022168027,0.9858808147541391,1.0338640730895348
WEO2018_NPS_CLE_CH4b,NOX,ROE,Energy,process,1.266750314341691,1.1271032313589164,1.029976605505881,0.9925058486235299,0.9964855791585175,1.0328603559454366,1.0754015685857208
WEO2018_NPS_CLE_CH4b,NOX,ROE,Energy,solid-biofuel,1.0657297965206796,0.9391626722648543,0.9344789996827852,1.0163802500793038,0.9565452950710586,0.9746410154338528,0.9261497259983336
WEO2018_NPS_CLE_CH4b,NOX,ROE,Energy,total-coal,1.3647214724178292,1.3636420989239757,1.0674771389462148,0.9831307152634463,0.7936097190791991,0.597394361643713,0.5968476934217983
WEO2018_NPS_CLE_CH4b,NOX,ROE,Industry,liquid-fuel-plus-natural-gas,1.043962714889358,1.0170344430607643,1.014925194932647,0.9962687012668382,0.9547812833309053,0.9547349906225384,0.9492700713278155
WEO2018_NPS_CLE_CH4b,NOX,ROE,Industry,process,0.9208873731827268,0.9090306482998003,0.8983370065358446,1.0254157483660389,0.9843861072715676,1.1059355587394886,1.4212333551081333
WEO2018_NPS_CLE_CH4b,NOX,ROE,Industry,solid-biofuel,1.0810984279899543,1.128800727275077,0.8855527108332227,1.0286118222916945,1.0353017805329123,1.0470809436097797,1.0669695573992242
WEO2018_NPS_CLE_CH4b,NOX,ROE,Industry,total-coal,1.2003368028912753,1.180735246846481,1.091842065769626,0.9770394835575936,0.9194174015532444,0.9011471931660449,0.9084910587911655
WEO2018_NPS_CLE_CH4b,NOX,ROE,Non-road transport,liquid-fuel-plus-natural-gas,1.4037580340159326,1.479501111534008,0.9450220475039993,1.0137444881240003,1.403027293434509,1.31666378991779,1.2975247224247863
WEO2018_NPS_CLE_CH4b,NOX,ROE,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Other,liquid-fuel-plus-natural-gas,1.593801445966065,1.54528986329571,1.2594972728203355,0.9351256817949163,1.0205866059141415,0.8748376808967642,0.7476053102982426
WEO2018_NPS_CLE_CH4b,NOX,ROE,Residential,liquid-fuel-plus-natural-gas,1.037952926087558,1.044923667859754,1.0198321378448472,0.995041965538788,1.1046430341106275,1.085359909832959,1.075302503140652
WEO2018_NPS_CLE_CH4b,NOX,ROE,Residential,solid-biofuel,0.9752644071212175,0.9763888614904942,0.9895739433533006,1.002606514161675,0.998605836772071,1.029722897173012,1.055761082107509
WEO2018_NPS_CLE_CH4b,NOX,ROE,Residential,total-coal,0.602560541374132,0.6273735305663761,0.6848404082652764,1.0787898979336807,1.3262659783599258,1.9353587314115785,14.136771952673792
WEO2018_NPS_CLE_CH4b,NOX,ROE,Shipping,liquid-fuel-plus-natural-gas,1.1562199939853914,1.1944588868218327,0.9579920516048023,1.0105019870987992,1.1220718619687333,1.0658113155083226,1.0454590975281173
WEO2018_NPS_CLE_CH4b,NOX,ROE,Solvents,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,ROE,Transport,liquid-fuel-plus-natural-gas,1.242128806775492,1.1708092995179915,1.080914088409695,0.9797714778975761,0.6963862338951899,0.5537374344324415,0.5533601640728789
WEO2018_NPS_CLE_CH4b,NOX,ROE,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Agricultural Waste Burning,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Agriculture,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Commercial,solid-biofuel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Commercial,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Energy,liquid-fuel-plus-natural-gas,1.4814273294502458,1.4784481992733152,0.9794397628508588,1.0051400592872852,0.8980308918099504,0.8505246231836205,0.5963205994791005
WEO2018_NPS_CLE_CH4b,NOX,RUS,Energy,process,1.2041140265437655,1.2925199469191395,1.0824768493786945,0.9793807876553264,0.9721428036613827,0.9526076200674862,0.8900751955488013
WEO2018_NPS_CLE_CH4b,NOX,RUS,Energy,solid-biofuel,0.9590575557320871,0.9665587856923185,0.9989806459660173,1.0002548385084957,1.0002010865731206,0.9962398057270077,1.0004877320639236
WEO2018_NPS_CLE_CH4b,NOX,RUS,Energy,total-coal,1.5095892774593687,1.2687635894683802,1.0733815294230555,0.9816546176442362,0.9072105783241502,0.827107655130418,0.8284823382023151
WEO2018_NPS_CLE_CH4b,NOX,RUS,Industry,liquid-fuel-plus-natural-gas,1.096753450199476,1.0037206545274158,0.9798142686568396,1.0050464328357902,0.9738161032058557,1.0022820425368812,1.0128596220011348
WEO2018_NPS_CLE_CH4b,NOX,RUS,Industry,process,0.9206085465427748,0.9261483565735065,0.9699688230430149,1.0075077942392463,1.0001916062356404,0.9926163802294774,1.0164452946043283
WEO2018_NPS_CLE_CH4b,NOX,RUS,Industry,solid-biofuel,1.009510933449014,1.0090465944200573,0.9960297275172749,1.0009925681206813,0.9954832526808675,1.0005044237294909,1.0038628783910875
WEO2018_NPS_CLE_CH4b,NOX,RUS,Industry,total-coal,1.3647428123530687,0.9041976764690529,0.9322499067128891,1.0169375233217777,0.8922580754321242,0.9612654321617199,1.138820547793939
WEO2018_NPS_CLE_CH4b,NOX,RUS,Non-road transport,liquid-fuel-plus-natural-gas,1.1361781709781769,1.3047591219323376,1.0319905824590554,0.9920023543852361,1.380355828574656,0.9297520718881952,0.6048102498131194
WEO2018_NPS_CLE_CH4b,NOX,RUS,Non-road transport,total-coal,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_CLE_CH4b,NOX,RUS,Other,liquid-fuel-plus-natural-gas,1.5405397812608002,1.3869451427038864,1.0383154891075854,0.9904211277231036,1.115693283828435,0.7210253756792012,0.414388856378388
WEO2018_NPS_CLE_CH4b,NOX,RUS,Residential,liquid-fuel-plus-natural-gas,1.0365793599999549,0.9948858703939806,1.010226941839531,0.9974432645401172,1.0425231247438924,1.0248925078323041,1.0133951358736382
