MODEL,SCENARIO,REGION,VARIABLE,UNIT,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Forest Burning,Mt NH3/yr,0.253859346,0.238926443,0.209060638,0.179194832,0.149329027,0.119463222,0.089597416,0.059731611,0.029865805,0
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Grassland Burning,Mt NH3/yr,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04,1.04E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Industrial Sector,Mt NH3/yr,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123,0.021053123
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Peat Burning,Mt NH3/yr,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168,0.028659168
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Residential Commercial Other,Mt NH3/yr,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778,0.01191778
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Transportation Sector,Mt NH3/yr,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049,0.022310049
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NH3|Waste,Mt NH3/yr,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706,0.010999706
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx,Mt NOx/yr,1.860357488,1.297969331,0.498688915,0.480962645,0.370859591,0.277012912,0.25259403,0.219867714,0.235804582,0.252542705
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,0.004435262,0.004575422,0.004579977,0.004509846,0.004422189,0.004078402,0.003790405,0.003507338,0.003180215,0.002907189
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Agriculture,Mt NOx/yr,0.004015245,0.004055127,0.004033678,0.004083171,0.004134214,0.00407166,0.004008956,0.003946305,0.003883902,0.003821274
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Energy Sector,Mt NOx/yr,0.674135566,0.358030173,0.132820387,0.221416811,0.162477039,0.099743395,0.095584757,0.089231193,0.141797692,0.184609043
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Forest Burning,Mt NOx/yr,0.094101419,0.088566041,0.077495286,0.066424531,0.055353776,0.044283021,0.033212265,0.02214151,0.011070755,0
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04,4.25E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,0.195204417,0.17583091,0.114094924,0.09616551,0.087026169,0.077479324,0.071977501,0.062389009,0.045862755,0.02967699
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Peat Burning,Mt NOx/yr,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291,0.010281291
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.244546307,0.197846908,0.070373388,0.052548312,0.040416933,0.032966174,0.030237873,0.024962038,0.016416539,0.018088366
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,0.630907924,0.456053402,0.082279927,0.022803116,0.004017922,0.001379589,7.71E-04,6.79E-04,5.81E-04,4.28E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354,0.002305354
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC,Mt OC/yr,1.115803315,1.052147348,0.918246504,0.797863045,0.678526129,0.561449317,0.448726618,0.335581219,0.222380291,0.109873394
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.004107962,0.004237778,0.004241997,0.004177041,0.004095853,0.003777436,0.003510692,0.003248513,0.002945531,0.002692653
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.002576772,0.002036676,9.83E-04,5.73E-04,3.56E-04,1.77E-04,1.64E-04,1.42E-04,1.36E-04,1.10E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,0.929800502,0.875106355,0.765718061,0.656329766,0.546941472,0.437553178,0.328164883,0.218776589,0.109388294,0
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04,2.91E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.008052566,0.006521944,0.003177488,0.001929713,0.001001017,5.21E-04,2.35E-04,6.59E-05,1.30E-05,1.70E-06
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Peat Burning,Mt OC/yr,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933,0.102591933
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.061626192,0.056055485,0.039443315,0.031058882,0.02264872,0.015987791,0.013234584,0.009928507,0.006474355,0.003642678
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.006253472,0.004803261,0.001296298,4.09E-04,9.73E-05,4.69E-05,3.15E-05,3.37E-05,3.73E-05,4.00E-05
IMAGE,SSP1-19,CAN,CMIP6 Emissions|OC|Waste,Mt OC/yr,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04,5.03E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur,Mt SO2/yr,1.278467828,0.759140243,0.319296615,0.252406943,0.214036088,0.177046298,0.148206309,0.119538469,0.09184665,0.062262474
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,6.54E-04,6.75E-04,6.76E-04,6.65E-04,6.52E-04,6.02E-04,5.59E-04,5.17E-04,4.69E-04,4.29E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,0.535444691,0.161490055,0.0156532,0.008154985,0.004830551,0.001257541,0.001190691,0.001063179,3.13E-04,2.50E-05
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,0.104818763,0.098652953,0.086321334,0.073989715,0.061658096,0.049326477,0.036994858,0.024663238,0.012331619,0
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05,5.27E-05
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,0.545118714,0.43034965,0.193047514,0.152522929,0.131944457,0.111196278,0.094800343,0.078650771,0.064202439,0.04730816
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Peat Burning,Mt SO2/yr,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035,0.011398035
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.019167552,0.010865381,7.60E-04,5.98E-04,5.79E-04,6.26E-04,7.25E-04,7.08E-04,5.82E-04,5.46E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.0595029,0.043346321,0.009077838,0.00271555,6.11E-04,2.78E-04,1.75E-04,1.75E-04,1.87E-04,1.93E-04
IMAGE,SSP1-19,CAN,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218,0.002310218
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC,Mt VOC/yr,4.877990632,4.117100076,2.949443246,2.540422751,2.187318094,1.85335319,1.531820256,1.214916396,0.900599065,0.567413661
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.032445686,0.033471009,0.033504334,0.032991295,0.032350053,0.029835116,0.027728302,0.025657554,0.023264523,0.021267229
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,0.724495333,0.376683201,0.032590919,0.030605701,0.03208305,0.033104128,0.037479208,0.048972348,0.073155973,0.085401449
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,2.676637562,2.519188294,2.204289757,1.88939122,1.574492683,1.259594147,0.94469561,0.629797073,0.314898537,0
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Grassland Burning,Mt VOC/yr,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426,0.001593426
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Industrial Sector,Mt VOC/yr,0.130666774,0.100225209,0.056419917,0.042924882,0.035330971,0.030209632,0.026862082,0.02328939,0.020956879,0.01694385
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Peat Burning,Mt VOC/yr,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278,0.320633278
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Residential Commercial Other,Mt VOC/yr,0.40312423,0.291092448,0.012950675,0.011018639,0.00860409,0.008061235,0.008957486,0.009058805,0.006647252,0.004473791
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Solvents,Mt VOC/yr,0.376711833,0.290528598,0.192567456,0.155793761,0.139755406,0.129487946,0.12318986,0.115246453,0.098794945,0.076468255
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Transportation Sector,Mt VOC/yr,0.171115013,0.143117115,0.054325985,0.014903051,0.001907639,2.67E-04,1.14E-04,1.01E-04,8.68E-05,6.49E-05
IMAGE,SSP1-19,CAN,CMIP6 Emissions|VOC|Waste,Mt VOC/yr,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497,0.040567497
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC,Mt BC/yr,0.104121841,0.08126358,0.026304108,0.016043049,0.009340562,0.007859774,0.007675657,0.007275951,0.006893543,0.0060134
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Agricultural Waste Burning,Mt BC/yr,0.004000702,0.003979196,0.003794539,0.003824546,0.003729448,0.003234016,0.002855284,0.002593599,0.002313063,0.002076791
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Energy Sector,Mt BC/yr,0.010136202,0.009011075,0.005547085,0.002686703,9.91E-04,6.92E-04,5.93E-04,5.07E-04,5.02E-04,4.79E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Forest Burning,Mt BC/yr,3.38E-04,3.51E-04,2.98E-04,0.001588233,2.20E-04,3.65E-04,4.89E-04,6.87E-04,6.93E-04,5.30E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Grassland Burning,Mt BC/yr,3.32E-04,3.32E-04,3.21E-04,3.03E-04,2.88E-04,2.68E-04,2.52E-04,2.35E-04,2.15E-04,2.00E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Industrial Sector,Mt BC/yr,0.005561876,0.003457227,1.12E-04,7.25E-05,6.71E-05,6.20E-05,6.90E-05,7.35E-05,4.33E-05,2.41E-05
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Residential Commercial Other,Mt BC/yr,0.041158419,0.034122747,0.01288839,0.004937559,0.001739839,0.001036685,0.001244867,0.001025963,9.86E-04,5.59E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Transportation Sector,Mt BC/yr,0.040500986,0.027916234,0.00124819,5.36E-04,2.10E-04,1.07E-04,7.77E-05,5.94E-05,4.66E-05,4.99E-05
IMAGE,SSP1-19,CEU,CMIP6 Emissions|BC|Waste,Mt BC/yr,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547,0.002094547
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4,Mt CH4/yr,5.491921019,4.59423566,2.521251048,1.990055084,1.543817311,1.322873353,1.17953175,1.067024821,0.933782129,0.797335667
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Agricultural Waste Burning,Mt CH4/yr,0.030619579,0.030470235,0.029087813,0.029359991,0.028659402,0.024858766,0.021954861,0.019952105,0.017802374,0.015990724
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Agriculture,Mt CH4/yr,1.928691476,1.758167492,1.278665353,0.995688384,0.785327361,0.701035378,0.621619801,0.546991169,0.482063986,0.420463898
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Energy Sector,Mt CH4/yr,1.517490354,1.237949823,0.552745728,0.405286396,0.288028738,0.194054216,0.167252524,0.166031003,0.127945095,0.0864048
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Forest Burning,Mt CH4/yr,0.002360224,0.00245423,0.002083021,0.011104517,0.00154015,0.00254918,0.003419756,0.00480076,0.004846282,0.003705967
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Grassland Burning,Mt CH4/yr,0.002182756,0.002182756,0.002115612,0.001991909,0.001896148,0.001766926,0.001658776,0.001549637,0.001418701,0.001316102
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Industrial Sector,Mt CH4/yr,0.035201135,0.036545496,0.029688914,0.025099549,0.021256248,0.016864979,0.013597843,0.011225173,0.008866074,0.006744821
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Residential Commercial Other,Mt CH4/yr,0.278148704,0.236702589,0.111591203,0.078537053,0.044582882,0.033265162,0.029228815,0.026973009,0.02088315,0.01214973
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Transportation Sector,Mt CH4/yr,0.011789559,0.011815203,0.006543013,0.00350598,0.001615178,8.99E-04,7.69E-04,7.14E-04,6.43E-04,7.07E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CH4|Waste,Mt CH4/yr,1.685437234,1.277947836,0.508730392,0.439481305,0.370911203,0.347579373,0.320030872,0.288787618,0.269313946,0.249853052
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO,Mt CO/yr,6.764163976,5.221389788,1.831248356,1.830711053,1.428265563,1.314306821,1.258080686,1.247696396,1.137546929,1.000199254
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2,Mt CO2/yr,776.5187027,783.4242397,462.3546129,242.736047,62.82295317,-2.226437503,-62.71388813,-132.1058959,-152.2701095,-165.9626188
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Energy Sector,Mt CO2/yr,394.3351729,392.9779483,215.4807635,110.4913832,-12.60728913,-58.11233728,-95.92273992,-148.7922756,-171.827171,-190.0153294
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Industrial Sector,Mt CO2/yr,138.6635522,141.1434973,85.84920004,36.07430171,15.543416,3.715217469,-1.292840467,-2.786947012,-2.088433027,-2.045793056
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Residential Commercial Other,Mt CO2/yr,98.47704748,108.6886679,95.93618937,71.95282679,51.34757173,49.00862314,31.98803165,16.96681976,19.14208031,23.59882927
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Solvents,Mt CO2/yr,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885,1.966973885
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Transportation Sector,Mt CO2/yr,142.5526668,138.1238627,62.59819654,21.72727184,6.048991129,0.671795714,0.023397155,0.016243525,0.013150749,0.009411
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO2|Waste,Mt CO2/yr,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569,0.523289569
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Agricultural Waste Burning,Mt CO/yr,0.551655501,0.54869008,0.523227777,0.527365411,0.514252501,0.445937413,0.393714213,0.357630586,0.318947472,0.28636806
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Energy Sector,Mt CO/yr,0.378639228,0.266699701,0.055042988,0.06183452,0.075820353,0.074642323,0.095441801,0.14008096,0.142512326,0.125204173
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Forest Burning,Mt CO/yr,0.055884702,0.058110535,0.04932117,0.262929518,0.036467228,0.0603587,0.080972002,0.113671055,0.114748912,0.087748775
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Grassland Burning,Mt CO/yr,0.050398842,0.050398842,0.048848472,0.045992226,0.043781198,0.040797509,0.038300406,0.035780407,0.032757138,0.030388222
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Industrial Sector,Mt CO/yr,0.756910029,0.692173928,0.500932446,0.546443482,0.561608506,0.553347999,0.529472521,0.494893948,0.433573946,0.379578496
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Residential Commercial Other,Mt CO/yr,3.736176175,2.658994355,0.424680362,0.233473099,0.109916758,0.075477342,0.057079552,0.042237076,0.034717133,0.026815859
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Transportation Sector,Mt CO/yr,1.201282511,0.913105358,0.195978155,0.119455811,0.053202032,0.030528549,0.029883205,0.030185377,0.027073014,0.030878681
IMAGE,SSP1-19,CEU,CMIP6 Emissions|CO|Waste,Mt CO/yr,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987,0.033216987
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3,Mt NH3/yr,0.881468468,0.867675168,0.857312565,0.802662212,0.752083769,0.715270882,0.680935228,0.65229589,0.624407476,0.59672867
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Agricultural Waste Burning,Mt NH3/yr,0.011282797,0.011222146,0.010701376,0.010786001,0.010517808,0.009120585,0.008052485,0.00731448,0.00652331,0.005856975
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Agriculture,Mt NH3/yr,0.768390706,0.754631207,0.744917817,0.687647352,0.640100913,0.604440182,0.570960074,0.542700724,0.51563419,0.488981676
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Energy Sector,Mt NH3/yr,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104,0.004150104
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Forest Burning,Mt NH3/yr,6.74E-04,7.01E-04,5.95E-04,0.00317175,4.40E-04,7.28E-04,9.77E-04,0.001371226,0.001384229,0.001058524
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Grassland Burning,Mt NH3/yr,7.29E-04,7.29E-04,7.06E-04,6.65E-04,6.33E-04,5.90E-04,5.54E-04,5.17E-04,4.74E-04,4.39E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Industrial Sector,Mt NH3/yr,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201,0.010036201
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Residential Commercial Other,Mt NH3/yr,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671,0.02039671
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Transportation Sector,Mt NH3/yr,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072,0.008454072
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NH3|Waste,Mt NH3/yr,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038,0.057355038
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx,Mt NOx/yr,1.779121439,1.429356056,0.52935606,0.42317717,0.341553588,0.288501613,0.268551672,0.255524535,0.227928344,0.203353168
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,0.017470517,0.017376604,0.016570232,0.016701269,0.016285992,0.014122505,0.012468634,0.011325893,0.010100828,0.009069062
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Agriculture,Mt NOx/yr,0.079096271,0.080892321,0.08672085,0.090293765,0.091760325,0.084890497,0.079816227,0.078853249,0.078380677,0.077926943
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Energy Sector,Mt NOx/yr,0.568943021,0.444603483,0.141236356,0.106220541,0.07751142,0.061397228,0.074513196,0.087138914,0.075492014,0.064360342
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Forest Burning,Mt NOx/yr,0.00132333,0.001376038,0.001167909,0.006226079,8.64E-04,0.001429274,0.001917388,0.00269169,0.002717212,0.00207786
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Grassland Burning,Mt NOx/yr,0.002365468,0.002365468,0.002292702,0.002158643,0.002054868,0.001914829,0.001797625,0.001679352,0.001537454,0.001426269
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Industrial Sector,Mt NOx/yr,0.22743575,0.204682198,0.12102062,0.101793417,0.084622422,0.067719824,0.05457848,0.043196956,0.030788988,0.02162107
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Residential Commercial Other,Mt NOx/yr,0.190083574,0.172143874,0.0912239,0.06827865,0.053370889,0.047284921,0.035411267,0.023600744,0.022540989,0.02061622
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Transportation Sector,Mt NOx/yr,0.687608375,0.501120938,0.064328358,0.026709672,0.010289008,0.004947403,0.003253719,0.002242604,0.001575048,0.001460268
IMAGE,SSP1-19,CEU,CMIP6 Emissions|NOx|Waste,Mt NOx/yr,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134,0.004795134
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC,Mt OC/yr,0.33544383,0.283547221,0.153451957,0.097453307,0.048980534,0.044199036,0.048079191,0.048659143,0.048826216,0.041650094
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Agricultural Waste Burning,Mt OC/yr,0.013934655,0.013859749,0.013216579,0.013321094,0.012989867,0.011264247,0.009945105,0.009033643,0.008056519,0.007233572
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Energy Sector,Mt OC/yr,0.046915851,0.042528118,0.025621078,0.014433461,0.008254582,0.007013995,0.006703447,0.006507272,0.006588291,0.00637714
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Forest Burning,Mt OC/yr,0.005058377,0.005259849,0.004464282,0.023798939,0.003300813,0.00546334,0.00732914,0.01028888,0.010386438,0.007942537
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Grassland Burning,Mt OC/yr,0.001638723,0.001638723,0.001588315,0.001495443,0.001423551,0.001326535,0.001245341,0.001163403,0.001065102,9.88E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Industrial Sector,Mt OC/yr,0.007719197,0.006989168,0.003739123,0.002290746,0.001508722,7.45E-04,3.60E-04,1.76E-04,4.35E-05,3.75E-06
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Residential Commercial Other,Mt OC/yr,0.226272473,0.185052155,0.090452904,0.028314248,0.008078734,0.005110615,0.00924473,0.008244229,0.009459823,0.005863939
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Transportation Sector,Mt OC/yr,0.02084152,0.015156425,0.001306643,7.36E-04,3.61E-04,2.12E-04,1.88E-04,1.82E-04,1.63E-04,1.78E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|OC|Waste,Mt OC/yr,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034,0.013063034
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur,Mt SO2/yr,2.513294601,2.05743478,0.58924172,0.363788098,0.185160571,0.151157634,0.124592582,0.102760271,0.07698905,0.053150646
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,0.002355059,0.0023424,0.002233699,0.002251363,0.002195383,0.001903741,0.001680796,0.001526752,0.001361611,0.001222527
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Energy Sector,Mt SO2/yr,1.858549817,1.331732443,0.176219007,0.078200875,0.015620081,0.009407402,0.008203962,0.007556319,0.006733397,0.005580967
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Forest Burning,Mt SO2/yr,5.96E-04,6.19E-04,5.26E-04,0.002802467,3.89E-04,6.43E-04,8.63E-04,0.001211576,0.001223065,9.35E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Grassland Burning,Mt SO2/yr,2.95E-04,2.95E-04,2.86E-04,2.69E-04,2.56E-04,2.39E-04,2.24E-04,2.10E-04,1.92E-04,1.78E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Industrial Sector,Mt SO2/yr,0.289768054,0.311012728,0.239680443,0.19428511,0.16425103,0.13709631,0.111868092,0.090471139,0.065952503,0.044130546
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Residential Commercial Other,Mt SO2/yr,0.355174134,0.406518588,0.169191987,0.085152498,0.001744509,0.001215824,0.001120449,0.001163839,9.10E-04,4.91E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Transportation Sector,Mt SO2/yr,0.005962562,0.004319923,5.11E-04,2.32E-04,1.10E-04,5.79E-05,3.78E-05,2.69E-05,2.23E-05,1.85E-05
IMAGE,SSP1-19,CEU,CMIP6 Emissions|Sulfur|Waste,Mt SO2/yr,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04,5.94E-04
IMAGE,SSP1-19,CEU,CMIP6 Emissions|VOC,Mt VOC/yr,1.70620554,1.637796382,1.059902416,0.810999596,0.541627251,0.465298003,0.426531387,0.400287588,0.350176215,0.297212337
IMAGE,SSP1-19,CEU,CMIP6 Emissions|VOC|Agricultural Waste Burning,Mt VOC/yr,0.117092708,0.116463281,0.111058728,0.111936964,0.109153668,0.09465331,0.083568572,0.075909577,0.067698818,0.060783609
IMAGE,SSP1-19,CEU,CMIP6 Emissions|VOC|Energy Sector,Mt VOC/yr,0.208062122,0.150166692,0.049546794,0.057497251,0.041888896,0.03618139,0.049514469,0.064679649,0.065736656,0.066705943
IMAGE,SSP1-19,CEU,CMIP6 Emissions|VOC|Forest Burning,Mt VOC/yr,0.010954673,0.01139099,0.009668074,0.051540168,0.007148407,0.011831688,0.015872357,0.022282104,0.022493393,0.017200753
